iter	RMSE
739	0.03824242056
740	0.03822859678
741	0.03816999908
742	0.03811812009
743	0.03807452606
744	0.03803888394
745	0.03802373889
746	0.03795981794
747	0.03785544581
748	0.03782698917
749	0.03774935373
750	0.03772075288
751	0.03764118736
752	0.03761032449
753	0.03754778917
754	0.03753919509
755	0.03753316798
756	0.037529229
757	0.0375216122
758	0.03749321787
759	0.03745573454
760	0.03741707552
761	0.0374130762
762	0.03732822815
763	0.03724224208
764	0.03723870373
765	0.03721104404
766	0.0371778407
767	0.03715511366
768	0.03713917491
769	0.03707477399
770	0.03702084643
771	0.03700752036
772	0.03697090456
773	0.03696728117
774	0.03691120566
775	0.03688373667
776	0.03687525714
777	0.03681283058
778	0.03677690605
779	0.03676225662
780	0.03672953795
781	0.03666474171
782	0.03661196908
783	0.03660844845
784	0.03654755184
785	0.03648482767
786	0.03645781685
787	0.03644952005
788	0.03642911906
789	0.03636998131
790	0.03634634244
791	0.03632397859
792	0.03631218495
793	0.03628838045
794	0.03628339926
795	0.03625720405
796	0.03615345708
797	0.03614970412
798	0.03612640518
799	0.0361021178
800	0.03607735901
801	0.03604498096
802	0.03603431972
803	0.03601201927
804	0.03595667256
805	0.03594884542
806	0.03588949
807	0.03583875417
808	0.03579318764
809	0.03574334733
810	0.03571203192
811	0.03564298257
812	0.03563945849
813	0.03559349139
814	0.03549053483
815	0.03545784585
816	0.03539880723
817	0.03534717286
818	0.03530496084
819	0.03524202824
820	0.03521708721
821	0.03516256847
822	0.03515444518
823	0.03513214397
824	0.03510015502
825	0.03506812329
826	0.03505767125
827	0.03498047781
828	0.03492978039
829	0.03491736454
830	0.034855177
831	0.03483537296
832	0.03482852136
833	0.0347781916
834	0.03470707178
835	0.03468234461
836	0.03462820706
837	0.03460855182
838	0.03460505781
839	0.03459894615
840	0.0345823114
841	0.0345549556
842	0.03454898779
843	0.03451575139
844	0.03446469882
845	0.03445005373
846	0.03443111817
847	0.0344060758
848	0.03437915901
849	0.03434811033
850	0.03429589824
851	0.03424965394
852	0.03424681342
853	0.03419063035
854	0.03418632681
855	0.03415815756
856	0.03414181557
857	0.03407685112
858	0.03401842969
859	0.03401142789
860	0.03399932827
861	0.03399360811
862	0.03392163958
863	0.03388463962
864	0.0338568339
865	0.03379263155
866	0.03378623634
867	0.03374857467
868	0.03374630287
869	0.0337015078
870	0.03367279309
871	0.03364239143
872	0.03357447368
873	0.03352101609
874	0.03349853439
875	0.033438038
876	0.03342435974
877	0.03339366151
878	0.03338546233
879	0.03338311918
880	0.03331650983
881	0.03328446594
882	0.03326035485
883	0.03322679196
884	0.03317768804
885	0.03316409225
886	0.03310944967
887	0.03309689288
888	0.03304699329
889	0.03299720913
890	0.03299389018
891	0.03292161055
892	0.0328971462
893	0.03286186532
894	0.03278371951
895	0.03271330081
896	0.03264861219
897	0.03262290054
898	0.03261780107
899	0.03256574323
900	0.03256344884
901	0.03251133447
902	0.03247543495
903	0.03241279261
904	0.03240894605
905	0.03238114909
906	0.03233999631
907	0.03229049054
908	0.03223101245
909	0.03220096573
910	0.03218932724
911	0.03216284983
912	0.03213176548
913	0.0320951909
914	0.03209037809
915	0.03208009704
916	0.032058073
917	0.03201419326
918	0.03196820198
919	0.03196194184
920	0.03192700839
921	0.03187194682
922	0.03185840793
923	0.03184855145
924	0.03183126193
925	0.0318254056
926	0.0318235083
927	0.03181795941
928	0.03177634069
929	0.03174375171
930	0.03172952771
931	0.03170494945
932	0.03163330948
933	0.03162973051
934	0.03159388727
935	0.03153447479
936	0.03150876353
937	0.03146409984
938	0.03142918864
939	0.03141596294
940	0.03138781422
941	0.03132169588
942	0.03129051885
943	0.03124920787
944	0.0311958475
945	0.03116583679
946	0.03114003336
947	0.03111535024
948	0.03109702737
949	0.03109124922
950	0.03108096407
951	0.03103187795
952	0.03102806966
953	0.03098815366
954	0.0309719338
955	0.03091489146
956	0.03081780703
957	0.03075520811
958	0.03074470965
959	0.03073732038
960	0.03070185363
961	0.0306397127
962	0.0305835533
963	0.03056099694
964	0.03052411482
965	0.03050465651
966	0.03049688821
967	0.03047162641
968	0.03044477544
969	0.03038091912
970	0.03034974452
971	0.03030674026
972	0.03026293804
973	0.03024178088
974	0.03019992638
975	0.03016292545
976	0.03013205879
977	0.03008419661
978	0.03006428452
979	0.03001310226
980	0.02998594598
981	0.02994510422
982	0.02991912677
983	0.02990376679
984	0.02990096645
985	0.02987218128
986	0.02986680932
987	0.02983860183
988	0.02981514873
989	0.02979308956
990	0.02978404445
991	0.02975032451
992	0.02971173311
993	0.02963316285
994	0.0295810704
995	0.02955880368
996	0.02949921168
997	0.02945778459
998	0.02939595396
999	0.0293679075
